region_id,Comuna,Votos LP
7,LICANTEN,0.0
7,LICANTEN,0.12496025437201908
7,MAULE,0.0
7,MAULE,0.10012503606809657
7,MOLINA,0.0
7,MOLINA,0.22092318875696632
7,PELARCO,0.0
7,PELARCO,0.07597829191659526
7,PENCAHUE,0.0
7,PENCAHUE,0.07426632062287881
7,RAUCO,0.0
7,RAUCO,0.17564819522114897
7,RIO CLARO,0.0
7,RIO CLARO,0.10792079207920792
7,ROMERAL,0.0
7,ROMERAL,0.1033086941217881
7,SAGRADA FAMILIA,0.0
7,SAGRADA FAMILIA,0.15141955835962145
7,SAN CLEMENTE,0.0
7,SAN CLEMENTE,0.08467448443186414
7,SAN RAFAEL,0.0
7,SAN RAFAEL,0.1052200054659743
7,TALCA,0.0
7,TALCA,0.08601857300742059
7,TENO,0.0
7,TENO,0.37038377986965965
7,VICHUQUEN,0.0
7,VICHUQUEN,0.10308932169241102
7,CAUQUENES,0.0
7,CAUQUENES,0.23265716940229172
7,CHANCO,0.0
7,CHANCO,0.5126194560156825
7,COLBUN,0.0
7,COLBUN,0.37028824833702884
7,LINARES,0.0
7,LINARES,0.35067750677506776
7,LONGAVI,0.0
7,LONGAVI,0.3289157883752478
7,PARRAL,0.0
7,PARRAL,0.3886890910373034
7,PELLUHUE,0.0
7,PELLUHUE,0.2742927429274293
7,RETIRO,0.0
7,RETIRO,0.26870251315020455
7,SAN JAVIER,0.0
7,SAN JAVIER,0.29505468378506894
7,VILLA ALEGRE,0.0
7,VILLA ALEGRE,0.21650199341306986
7,YERBAS BUENAS,0.0
7,YERBAS BUENAS,0.2686267348429511
8,CHIGUAYANTE,0.0
8,CHIGUAYANTE,0.11639910297938988
8,CONCEPCION,0.0
8,CONCEPCION,0.09786565405263847
8,CORONEL,0.0
8,CORONEL,0.13894324853228962
8,FLORIDA,0.0
8,FLORIDA,0.04712612367202397
8,HUALPEN,0.0
8,HUALPEN,0.12471842380786193
8,HUALQUI,0.0
8,HUALQUI,0.1227024971479275
8,PENCO,0.0
8,PENCO,0.131832430891992
8,SAN PEDRO DE LA PAZ,0.0
8,SAN PEDRO DE LA PAZ,0.09168975829240857
8,SANTA JUANA,0.0
8,SANTA JUANA,0.08170264272745613
8,TALCAHUANO,0.0
8,TALCAHUANO,0.144782977982011
8,TOME,0.0
8,TOME,0.10194759562292942
8,ALTO BIOBIO,0.0
8,ANTUCO,0.0
8,ARAUCO,0.0
8,CABRERO,0.0
8,CAÑETE,0.0
8,CONTULMO,0.0
8,CURANILAHUE,0.0
8,LAJA,0.0
8,LEBU,0.0
8,LOS ALAMOS,0.0
8,LOS ANGELES,0.0
8,LOTA,0.0
8,MULCHEN,0.0
8,NACIMIENTO,0.0
8,NEGRETE,0.0
8,QUILACO,0.0
8,QUILLECO,0.0
8,SAN ROSENDO,0.0
8,SANTA BARBARA,0.0
8,TIRUA,0.0
8,TUCAPEL,0.0
8,YUMBEL,0.0
9,ANGOL,0.0
9,ANGOL,0.1015265502885107
9,COLLIPULLI,0.0
9,COLLIPULLI,0.13373554550025138
9,CURACAUTIN,0.0
9,CURACAUTIN,0.14337464251668255
9,ERCILLA,0.0
9,ERCILLA,0.10027855153203342
9,GALVARINO,0.0
9,GALVARINO,0.1175413371675054
9,LAUTARO,0.0
9,LAUTARO,0.15997764114030186
9,LONQUIMAY,0.0
9,LONQUIMAY,0.0680672268907563
9,LOS SAUCES,0.0
9,LOS SAUCES,0.09823108769288671
9,LUMACO,0.0
9,LUMACO,0.07689619014330654
9,MELIPEUCO,0.0
9,MELIPEUCO,0.13521634615384615
9,PERQUENCO,0.0
9,PERQUENCO,0.11775700934579439
9,PUREN,0.0
9,PUREN,0.047980416156670744
9,RENAICO,0.0
9,RENAICO,0.10765485528807141
9,TRAIGUEN,0.0
9,TRAIGUEN,0.09100310237849017
9,VICTORIA,0.0
9,VICTORIA,0.0965466413981891
9,VILCUN,0.0
9,VILCUN,0.12370713119216113
9,CARAHUE,0.6056743421052632
9,CARAHUE,0.0
9,CHOLCHOL,0.16892230576441103
9,CHOLCHOL,0.0
9,CUNCO,0.1409289400555776
9,CUNCO,0.0
9,CURARREHUE,0.2566585956416465
9,CURARREHUE,0.0
9,FREIRE,0.11134651600753295
9,FREIRE,0.0
9,GORBEA,0.11599438089504314
9,GORBEA,0.0
9,LONCOCHE,0.16142270861833105
9,LONCOCHE,0.0
9,NUEVA IMPERIAL,0.14295637677132536
9,NUEVA IMPERIAL,0.0
9,PADRE LAS CASAS,0.13110373309579723
9,PADRE LAS CASAS,0.0
9,PITRUFQUEN,0.10261053266938283
9,PITRUFQUEN,0.0
9,PUCON,0.15526095784067837
9,PUCON,0.0
9,SAAVEDRA,0.5353497164461247
9,SAAVEDRA,0.0
9,TEMUCO,0.10765169349680896
9,TEMUCO,0.0
9,TEODORO SCHMIDT,0.11131898971000935
9,TEODORO SCHMIDT,0.0
9,TOLTEN,0.08952772073921972
9,TOLTEN,0.0
9,VILLARRICA,0.2132392115077251
9,VILLARRICA,0.0
10,FRESIA,0.03668815071888944
10,FRESIA,0.0
10,FRUTILLAR,0.055823680823680825
10,FRUTILLAR,0.0
10,LLANQUIHUE,0.07044864664441973
10,LLANQUIHUE,0.0
10,LOS MUERMOS,0.0488135593220339
10,LOS MUERMOS,0.0
10,OSORNO,0.07944344703770198
10,OSORNO,0.0
10,PUERTO OCTAY,0.05851436580238262
10,PUERTO OCTAY,0.0
10,PUERTO VARAS,0.05921052631578947
10,PUERTO VARAS,0.0
10,PURRANQUE,0.07121557621469918
10,PURRANQUE,0.0
10,PUYEHUE,0.04402834008097166
10,PUYEHUE,0.0
10,RIO NEGRO,0.05466012613875263
10,RIO NEGRO,0.0
10,SAN JUAN DE LA COSTA,0.050682261208576995
10,SAN JUAN DE LA COSTA,0.0
10,SAN PABLO,0.0439074200136147
10,SAN PABLO,0.0
10,ANCUD,0.0
10,CALBUCO,0.0
10,CASTRO,0.0
10,CHAITEN,0.0
10,CHONCHI,0.0
10,COCHAMO,0.0
10,CURACO DE VELEZ,0.0
10,DALCAHUE,0.0
10,FUTALEUFU,0.0
10,HUALAIHUE,0.0
10,MAULLIN,0.0
10,PALENA,0.0
10,PUERTO MONTT,0.0
10,PUQUELDON,0.0
10,QUEILEN,0.0
10,QUELLON,0.0
10,QUEMCHI,0.0
10,QUINCHAO,0.0
11,AYSEN,0.0
11,CHILE CHICO,0.0
11,CISNES,0.0
11,COCHRANE,0.0
11,COYHAIQUE,0.0
11,GUAITECAS,0.0
11,LAGO VERDE,0.0
11,O'HIGGINS,0.0
11,RIO IBAÑEZ,0.0
11,TORTEL,0.0
12,ANTARTICA,0.0
12,CABO DE HORNOS(EX-NAVARINO),0.0
12,LAGUNA BLANCA,0.0
12,NATALES,0.0
12,PORVENIR,0.0
12,PRIMAVERA,0.0
12,PUNTA ARENAS,0.0
12,RIO VERDE,0.0
12,SAN GREGORIO,0.0
12,TIMAUKEL,0.0
12,TORRES DEL PAINE,0.0
13,LA GRANJA,0.0
13,LA GRANJA,0.2234431298392661
13,MACUL,0.0
13,MACUL,0.1441228203513496
13,ÑUÑOA,0.0
13,ÑUÑOA,0.06762053914800159
13,PROVIDENCIA,0.0
13,PROVIDENCIA,0.0372396877432136
13,SAN JOAQUIN,0.0
13,SAN JOAQUIN,0.18356043956043955
13,SANTIAGO,0.0
13,SANTIAGO,0.10789919525624735
13,LA REINA,0.0
13,LA REINA,0.11208038009190747
13,LAS CONDES,0.0
13,LAS CONDES,0.0432108382726503
13,LO BARNECHEA,0.0
13,LO BARNECHEA,0.047015754185348195
13,PEÑALOLEN,0.0
13,PEÑALOLEN,0.24575680074401302
13,VITACURA,0.0
13,VITACURA,0.018121381085138322
13,LA FLORIDA,0.0
13,LA FLORIDA,0.1562621807364858
13,LA PINTANA,0.0
13,LA PINTANA,0.1859872324107284
13,PIRQUE,0.0
13,PIRQUE,0.10364583333333334
13,PUENTE ALTO,0.0
13,PUENTE ALTO,0.2172914318793455
13,SAN JOSE DE MAIPO,0.0
13,SAN JOSE DE MAIPO,0.08669695003244646
13,EL BOSQUE,0.0
13,EL BOSQUE,0.26013063865511804
13,LA CISTERNA,0.0
13,LA CISTERNA,0.23272835465635228
13,LO ESPEJO,0.0
13,LO ESPEJO,0.2553656950274936
13,PEDRO AGUIRRE CERDA,0.0
13,PEDRO AGUIRRE CERDA,0.27455212043994903
13,SAN MIGUEL,0.0
13,SAN MIGUEL,0.2257042096334985
13,SAN RAMON,0.0
13,SAN RAMON,0.2827917024047778
13,ALHUE,0.0
13,ALHUE,0.14370215727209465
13,BUIN,0.0
13,BUIN,0.15542228885557222
13,CALERA DE TANGO,0.0
13,CALERA DE TANGO,0.14542770139337455
13,CURACAVI,0.0
13,CURACAVI,0.15433473562649508
13,EL MONTE,0.0
13,EL MONTE,0.391689483008536
13,ISLA DE MAIPO,0.0
13,ISLA DE MAIPO,0.2491837222266465
13,MARIA PINTO,0.0
13,MARIA PINTO,0.14637096774193548
13,MELIPILLA,0.0
13,MELIPILLA,0.11365564037319763
13,PADRE HURTADO,0.0
13,PADRE HURTADO,0.23539908367494575
13,PAINE,0.0
13,PAINE,0.11002468657727867
13,PEÑAFLOR,0.0
13,PEÑAFLOR,0.23911285664779947
13,SAN BERNARDO,0.0
13,SAN BERNARDO,0.24636531176410362
13,SAN PEDRO,0.0
13,SAN PEDRO,0.08553386911595867
13,TALAGANTE,0.0
13,TALAGANTE,0.2546552976713953
13,CERRILLOS,0.0
13,CERRILLOS,0.18432646356033452
13,COLINA,0.0
13,COLINA,0.10580362887659246
13,ESTACION CENTRAL,0.0
13,ESTACION CENTRAL,0.1600177698800533
13,LAMPA,0.0
13,LAMPA,0.18424512889986852
13,MAIPU,0.0
13,MAIPU,0.1987288505145648
13,PUDAHUEL,0.0
13,PUDAHUEL,0.2150799581527425
13,QUILICURA,0.0
13,QUILICURA,0.259106529209622
13,TILTIL,0.0
13,TILTIL,0.13694926037855892
13,CERRO NAVIA,0.2153425904848623
13,CERRO NAVIA,0.0
13,CONCHALI,0.283715909591576
13,CONCHALI,0.0
13,HUECHURABA,0.20208431743032593
13,HUECHURABA,0.0
13,INDEPENDENCIA,0.22170654565456546
13,INDEPENDENCIA,0.0
13,LO PRADO,0.22044383051560013
13,LO PRADO,0.0
13,QUINTA NORMAL,0.22413444528683346
13,QUINTA NORMAL,0.0
13,RECOLETA,0.23858049690142968
13,RECOLETA,0.0
13,RENCA,0.24505837475436365
13,RENCA,0.0
14,CORRAL,0.0
14,CORRAL,0.1752711496746204
14,FUTRONO,0.0
14,FUTRONO,0.0883785664578984
14,LAGO RANCO,0.0
14,LAGO RANCO,0.1189482470784641
14,LANCO,0.0
14,LA UNION,0.0
14,LA UNION,0.11533719055297353
14,LOS LAGOS,0.0
14,LOS LAGOS,0.0845754479986602
14,MAFIL,0.0
14,MAFIL,0.09149163403346387
14,MARIQUINA,0.0
14,MARIQUINA,0.13401845637583892
14,PAILLACO,0.0
14,PAILLACO,0.08779288400347121
14,PANGUIPULLI,0.0
14,PANGUIPULLI,0.15298651252408477
14,RIO BUENO,0.0
14,RIO BUENO,0.14559047136340597
14,VALDIVIA,0.0
14,VALDIVIA,0.15164993355972242
15,ARICA,0.0
15,CAMARONES,0.0
15,GENERAL LAGOS,0.0
15,PUTRE,0.0
16,BULNES,0.0
16,BULNES,0.16695352839931152
16,CHILLAN,0.0
16,CHILLAN,0.24125867404801724
16,CHILLAN VIEJO,0.0
16,CHILLAN VIEJO,0.19321384285875323
16,COBQUECURA,0.0
16,COBQUECURA,0.19761737911702873
16,COELEMU,0.0
16,COELEMU,0.21502590673575128
16,COIHUECO,0.0
16,COIHUECO,0.1135633468361503
16,EL CARMEN,0.0
16,EL CARMEN,0.18148075796053917
16,NINHUE,0.0
16,NINHUE,0.06456643792888335
16,ÑIQUEN,0.0
16,ÑIQUEN,0.14214529242066615
16,PEMUCO,0.0
16,PEMUCO,0.12528280542986425
16,PINTO,0.0
16,PINTO,0.1500465983224604
16,PORTEZUELO,0.0
16,PORTEZUELO,0.1407787762088147
16,QUILLON,0.0
16,QUILLON,0.16673151750972762
16,QUIRIHUE,0.0
16,QUIRIHUE,0.07785064522953247
16,RANQUIL,0.0
16,RANQUIL,0.2796019900497512
16,SAN CARLOS,0.0
16,SAN CARLOS,0.21862377380265435
16,SAN FABIAN,0.0
16,SAN FABIAN,0.6977515665315149
16,SAN IGNACIO,0.0
16,SAN NICOLAS,0.0
16,SAN NICOLAS,0.17586008072266002
16,TREHUACO,0.0
16,TREHUACO,0.14180704441041347
16,YUNGAY,0.0
16,YUNGAY,0.27465376272317704
