Año comercial,Comuna,region_id,ACTIVIDADES DE ATENCION DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS,TRANSPORTE Y ALMACENAMIENTO,INDUSTRIA MANUFACTURERA,ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS,OTRAS ACTIVIDADES DE SERVICIOS,INFORMACION Y COMUNICACIONES,ACTIVIDADES INMOBILIARIAS,"AGRICULTURA, GANADERIA, SILVICULTURA Y PESCA","ACTIVIDADES PROFESIONALES, CIENTIFICAS Y TECNICAS",ENSEÑANZA,ACTIVIDADES FINANCIERAS Y DE SEGUROS,CONSTRUCCION,EXPLOTACION DE MINAS Y CANTERAS,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,"SUMINISTRO DE AGUA; EVACUACION DE AGUAS RESIDUALES, GESTION DE DESECHOS Y DESCONTAMINACION",ADMINISTRACION PUBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,"ACTIVIDADES ARTISTICAS, DE ENTRETENIMIENTO Y RECREATIVAS","SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",ACTIVIDADES DE ORGANIZACIONES Y ORGANOS EXTRATERRITORIALES,ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES,HHI
2021,LONCOCHE,9.0,0.001230373517096116,0.31401866319664207,0.0646528372008243,0.2810162986516524,0.0025873286717535606,0.0006480979843140035,0.0024810000962020447,0.0425719363446261,0.16448017984719066,0.004936683864891823,0.006268322692037002,0.006931610472858366,0.06851610877919606,0.010572098369122181,0.025549237725378607,0.0030582123634817038,3.5442858517172064e-05,0.00029366939914228285,0.0,0.0,0.0,0.26296953600663775
2021,FLORIDA,8.0,0.0028622248944672004,0.0977227462327609,0.03917552891661343,0.03455338018112811,0.002899803339471146,0.0004258890433780517,0.006476018689013315,0.27803665151002716,0.37882830408477697,0.002223391329400123,0.005129457743038593,0.0016158731351696668,0.13500056367667507,0.0,0.013114877306377061,0.0014780855034885324,6.263074167324289e-06,0.0002567860408602959,1.878922250197287e-05,2.5052296669297157e-05,0.0,0.3148810202054168
2021,NIQUEN,16.0,0.0006705828706311526,0.10801748880126606,0.022907110860760173,0.01797162093291489,0.0025750382232236258,0.01748880126606046,0.004989136557495775,0.026125908639789704,0.6558568707920925,0.0034602076124567475,0.0030042112604275637,0.00010729325930098442,0.06276655669107588,0.00040234972237869157,0.010353799522544995,0.0378745205332475,0.00018776320377672273,0.0001341165741262305,0.02320216732383788,0.0,0.0,0.6519844793545958
2021,SANTA BARBARA,8.0,0.0009196260648301803,0.5147969908175684,0.09718304015930966,0.04221291072021241,0.011561013386436553,0.005012999225578051,0.0014382121916141166,0.02333637570527713,0.21565576944352252,0.011298263082199358,0.021669985617878085,0.00047709923664122136,0.03177895784931962,0.0026067595973005863,0.013317291735811483,0.0028141940480141607,0.001687133532470406,0.000656875760592986,0.0,0.0005185861267839362,0.0,0.4310544200535031
2021,CHILLAN VIEJO,16.0,0.0026749584931975152,0.2576036784765267,0.20847242708899413,0.13238865349072548,0.004058745575218225,0.0005134721751198896,0.0017814896685857179,0.01312690934696418,0.1427547986494456,0.007936345794227048,0.04176421956996365,0.008004445552200508,0.10760306557870493,0.0052750072526242245,0.01938255311440623,0.04573034947433797,2.7239903189384065e-06,0.00027648501737224826,4.7669830581422115e-05,0.0,0.0,0.19072393403244658
2021,LA PINTANA,13.0,0.0024697978829960306,0.32063283260004943,0.08745176739650357,0.3199213929307346,0.002877823563763632,0.009252323000824469,0.0038830577556743825,0.01129686032655682,0.05417522899339103,0.010302047222759977,0.04273567992188994,0.01972591736638261,0.08004157212535286,0.0018621682837389741,0.018761165093683578,0.01258747200835611,0.00015471307738339302,0.0013206725128970987,0.00031463669882373973,0.0,0.0,0.2759507391120211
2021,FRUTILLAR,10.0,0.0028869952326373315,0.16429793525024503,0.03197289081576718,0.12514908390226076,0.02601950133718709,0.012290493513396788,0.005124499593030016,0.11551967575289447,0.36500058138569125,0.007878606667663327,0.01311107788907161,0.05518512981511935,0.05012873540306639,0.008935067523795286,0.010205810534708726,0.002048138735236956,0.00020763774688128104,0.0021826879952160263,7.474958887726118e-05,0.0,0.0,0.23594797830305722
2021,PUERTO OCTAY,10.0,2.5126133188606805e-06,0.08897415023417556,0.00852278437757543,0.037741964662606285,0.00945245130555388,0.003821684857987095,7.286578624695974e-05,0.045131560433375545,0.6973758266497819,0.07851916621439627,0.0021055699612052502,0.003093026995517498,0.012779151339725422,0.0004447325574383405,0.010505236286156506,0.0006206154897585881,0.0,7.537839956582042e-06,0.0008241371685863032,0.0,0.0,0.7587019341243666
2021,POZO ALMONTE,1.0,0.00018674995890185763,0.06271379253657734,0.015567318757192175,0.06940654282426434,0.025315140555646886,0.003944106526385008,0.0013743218806509946,0.0015229327634390926,0.0017425612362321223,0.011528522110800592,0.001288837744533947,6.181160611540359e-05,0.03351504192010521,0.7033753082360678,0.011988821305277002,0.004940983067565346,7.496301167187243e-05,0.0004155844155844156,0.05094986026631596,0.0,0.0,0.7669012044253872
2021,CALERA DE TANGO,13.0,0.00485894415079921,0.2602735146150417,0.0674934725848564,0.2467028593262434,0.008535789339616634,0.0028489779023116602,0.004729987900401197,0.04964099216710183,0.194345029612176,0.013940011462777813,0.030226708272304656,0.047195599566961725,0.04618225816722919,4.8557600458511115e-05,0.014221008724447558,0.0009472712220594791,0.006685824364771063,0.0009576195631408011,6.288607272495702e-05,0.0,0.0,0.21136442521040016
2021,LO ESPEJO,13.0,0.0014871141491563358,0.4489352235727142,0.08269932115868169,0.2054435388732717,0.012660693941661442,0.044772517375506436,0.005449605975421495,0.050631315684807304,0.003289717610101051,0.009816571278338423,0.011096055709480183,0.015849967305060636,0.07597629785426821,3.3706123054314045e-05,0.027453637227738793,0.002116744527810922,0.0002190897998530413,0.0008595061378850082,0.00025414416782952793,0.0,0.0,0.33119772264438374
2021,FUTRONO,14.0,0.000635976268999791,0.11597481533974761,0.015863065223909074,0.0382085457039803,0.017961786911608383,0.001907928806999373,0.002811923646506219,0.047561939545912944,0.642004415492382,0.005310401846148255,0.012069921048088891,0.015490564837780624,0.058155487112395175,0.005192291967619722,0.008058727865754496,0.003116283718098976,0.0027392406443348142,0.0002771039457784804,0.006541470195426422,0.0,0.0,0.6221243337466538
2021,MONTE PATRIA,4.0,0.00022701795477176085,0.19159375998096181,0.030808684924129033,0.04223160215181708,0.006422259658439745,0.004869143719587422,0.0001675235942108856,0.0004571671916783046,0.6834696484822675,0.0004900456540935252,0.00012055436218914197,0.008047395086392075,0.004194352419541705,0.0014012487553153514,0.007964416109820327,0.017110891225521202,8.141333550435561e-05,0.0001675235942108856,3.131282134782908e-06,0.0,0.0,0.7642055046141839
2021,NAVIDAD,6.0,0.002162688221459274,0.3248087372604147,0.044902814198048174,0.015111783947446677,0.15509177908139818,0.0022978562353004784,0.010029466627017383,0.09434727366116083,0.04430807493714688,0.017490740991051877,0.0181665810602579,0.06396150414965802,0.12386796788407992,0.015355086372360844,0.015679489605579737,0.04939039225757617,0.0022167554269957555,0.00021626882214592738,0.0,0.0,0.0,0.19325051069510885
2021,HUARA,1.0,0.0,0.02248368380540876,0.004320799994825389,0.004320799994825389,0.013428114953978306,0.00023932574821637634,6.468263465307468e-05,0.00018111137702860912,0.0012095652680124966,0.0005627389214817498,0.0,2.5873053861229876e-05,0.02133880117204934,0.9315334312197204,1.2936526930614938e-05,8.40874250489971e-05,0.0,0.00016170658663268672,0.0,1.9404790395922407e-05,0.0,1.6239829122116007
2021,COELEMU,16.0,0.007439607526547848,0.23213562690181955,0.0556393218654909,0.13197540830901075,0.014755014593553996,0.0016940942681487922,0.002364776749673974,0.01406942805688381,0.35259765261131465,0.0036018133267093086,0.009724895982115133,0.007216046699372787,0.035459231199155436,0.008100353971309694,0.06270384400422281,0.0013885611376762094,0.0,9.687635844252624e-05,0.03415761038315842,0.0,0.0,0.24901058759771572
2021,PUMANQUE,6.0,0.0,0.054038361430344774,0.0595643294758339,0.010211027910142955,0.005085492331718256,0.0001001081167661074,0.0,0.18784287029992391,0.3599887878909222,0.00420454090417651,0.0,0.1719056581107596,0.04643014455612061,0.0,0.09121851599727705,0.00935009810595443,0.0,6.006487005966444e-05,0.0,0.0,0.0,0.2563863724977833
2021,LAGO RANCO,14.0,0.00021305855236398148,0.2789856476011544,0.0031329291677158187,0.02367855275136067,0.004406438242073253,0.0017528908171763932,0.00032443006837242633,0.008231807704972012,0.551095314648744,0.011674640221580894,0.005205407813438184,0.08190648666447152,0.015616223440314552,0.0008377074899765636,0.0029005016560460207,0.002217745840515989,0.0002663231904549769,0.00024211199132270623,0.007147145983846288,0.0,0.0,0.5409987997831722
2021,CANELA,4.0,0.002465997203508326,0.19194101944832845,0.060226261599084785,0.01700775390873268,0.19992373204525232,0.011033430786831066,0.0031778314478200075,0.000406762425320961,0.2422016016270497,0.017948392017287405,0.004499809330113131,0.0036100165247235287,0.08788610652091013,0.11684250667344603,0.013804499809330113,0.026744629464853183,0.0,0.00017795856107792043,0.0,0.0,0.0,0.1884617764469152
2021,LOS LAGOS,14.0,0.006978408476025903,0.39917613586776285,0.031771133336824284,0.023445218271630798,0.007090118866837723,0.0005934614511877957,0.0023354453579096193,0.013276081758042275,0.2711106456511494,0.009086942102599012,0.00972229495034124,0.004360196191373863,0.18163062261088128,0.01415929203539823,0.021451885985582377,0.0029777801050775866,0.0,0.0006213890488907507,0.00010472849138608158,0.0,0.0,0.34065129760864243
2021,ALHUE,13.0,0.0006184697882691138,0.04509992260489801,0.025910083476145724,0.01615968268008182,0.010845679694842169,0.001869229918735143,0.0006530211730886174,0.004781911659019294,0.1352928575377301,0.0021283653048814197,3.4551384819503565e-06,0.01598347061750235,0.03689051357178396,0.6763364475648184,0.01918638399027033,0.005303637569793797,0.0026431809386920227,3.4551384819503565e-06,0.0002867764940018796,0.0,0.0,0.712107217614806
2021,SANTA JUANA,8.0,0.0014575271475085663,0.2906871686469716,0.04269446480625969,0.18645266872368355,0.0042617752851127665,0.000622219191626464,0.002369547058522698,0.01877738190620685,0.15440411857963554,0.0015768568554917236,0.03596085985578153,0.020908269548763233,0.2160805305057875,0.0,0.00975094185233801,0.0007159782478989448,9.375905627248086e-05,0.013006938170164163,0.0,0.0,0.0,0.23162821616264676
2021,LITUECHE,6.0,0.0022925413803719158,0.29124445696244816,0.012183219907119323,0.022814061793815378,0.054483883434095985,0.00015065271928158303,0.001310023645926809,0.058355003307809704,0.20395103131611525,0.005194243756099798,0.000438857921385481,0.1597246330296262,0.07343992559065692,0.025899167479973013,0.049217588377470214,0.014410260105194899,0.00019650354688902135,0.0005043591036818215,0.024183036503808895,0.0,0.0,0.19660821382172555
2021,RINCONADA,5.0,0.0015230808099036344,0.09452845851228932,0.016847728010971955,0.015180279351788357,0.18228967408958024,0.008893059515645866,0.002555310932255387,0.018341935251019598,0.17649691413722163,0.020954993322986972,0.0011549427942397228,0.07718266142130148,0.03216876601580828,0.0010105749449597576,0.009420002165517739,0.009015772187533836,7.940231710398094e-05,0.3320640993250803,0.0,0.0,0.0,0.22903715793238777
