region_id,Comuna,antagonism_2023,HHI_2022,Coalición_DER_IND,Coalicion_DER,Votos derecha,Votos PDG,Edad_Tramo1_2022,Edad_Tramo2_2022,Poblacion 2022_hombre,Poblacion 2022_mujer,NO,riqueza_2022,T_Homicidio_2022,Poblacion 2022
5,CALLE LARGA,0.0557745082514781,0.1932651491754236,0.0,0.0,0.4673755437409376,0.0,0.2741188318227593,0.7258811681772407,0.488828125,0.511171875,0.5670900055218111,4216600,0.0,17097
15,CAMARONES,0.0822277615622011,0.9662950352977692,0.0,0.0,0.4339440694310511,0.0906460945033751,0.2028776978417266,0.7971223021582734,0.5140640155189137,0.4859359844810863,0.1485587583148558,1021100,0.0,1242
1,CAMIÑA,0.1796437337316163,0.626496534341525,1.0,0.0,0.7523167649536647,0.0951979780960404,0.2847411444141689,0.715258855585831,0.5219047619047619,0.4780952380952381,0.2690140845070422,13800,0.0,1383
4,CANELA,0.1243313492818531,0.2524629929104952,0.0,0.0,0.3584407003633961,0.0949785265939874,0.2258388587502511,0.7741611412497489,0.4950430472214975,0.5049569527785025,0.6606595783023969,517400,10.4854776135,9537
9,CARAHUE,0.1208777157744339,0.3897013677551962,1.0,1.0,0.6847673875836315,0.0475338416057258,0.2563380281690141,0.7436619718309859,0.4961781152208485,0.5038218847791515,0.5106700492463812,1105500,7.8397553996,25511
5,CARTAGENA,0.0771460256767095,0.169818771464025,0.0,0.0,0.5622900763358779,0.0,0.2642561097613263,0.7357438902386737,0.4919394475572594,0.5080605524427406,0.4825195901145268,5044300,38.112661026,26238
5,CASABLANCA,0.0566802978800886,0.3147855888006957,0.0,0.0,0.6275161588180979,0.0,0.2726858444887496,0.7273141555112503,0.491887424420375,0.5081125755796251,0.4416747599007229,48587200,6.6909772172,29891
10,CASTRO,0.0829655523017419,0.1875220500127506,1.0,1.0,0.5661328726831318,0.0819832858676875,0.2426015141087405,0.7573984858912595,0.4875347756799827,0.5124652243200173,0.5226638998767914,11049100,2.0738712955,48219
5,CATEMU,0.0596557137944716,0.3730897370698317,1.0,0.0,0.498850852788194,0.0,0.2678531200720883,0.7321468799279117,0.4960377676614398,0.5039622323385601,0.5822139091991158,3415800,0.0,15482
7,CAUQUENES,0.0659992254351261,0.1883774167650531,1.0,0.0,0.7271757173345981,0.0476246937001027,0.2411472789973925,0.7588527210026075,0.4786102439588391,0.5213897560411608,0.355419559844651,3850000,4.5119227559,44327
8,CAÑETE,0.0620128246828498,0.2120999930522172,1.0,1.0,0.7461819389110226,0.0561088977423638,0.2580737763743361,0.7419262236256638,0.4799018546582954,0.5200981453417045,0.4775558166862514,4837100,8.0539074874,37249
13,CERRILLOS,0.0802034579323916,0.3057899741797492,1.0,0.0,0.520558156870967,0.0655764437300533,0.30111374840241,0.6988862515975899,0.4903884950141218,0.5096115049858781,0.6155965246874338,61433600,4.4514678715,89858
13,CERRO NAVIA,0.0602259085608202,0.3425341108369614,1.0,0.0,0.4872706339497733,0.0765920702309851,0.3063792189432762,0.6936207810567238,0.495811022474775,0.504188977525225,0.6655340171025904,9550500,5.6534305723,141507
10,CHAITEN,0.0603689463665156,0.2063732984750237,0.0,0.0,0.6192684183410613,0.0592478104070067,0.2076948157808933,0.7923051842191067,0.5250311332503114,0.4749688667496887,0.3539057841383423,389300,0.0,5050
7,CHANCO,0.0719124761656229,0.458872840060914,0.0,0.0,0.73467417538214,0.0436041834271922,0.2276958882854926,0.7723041117145074,0.4955691888207225,0.5044308111792775,0.4309422828692605,487800,21.5076889988,9299
3,CHAÑARAL,0.0576646988560979,0.2223949337882568,0.0,0.0,0.3719285840551529,0.21530846738554,0.2733269204342449,0.7266730795657551,0.5041279130525655,0.4958720869474344,0.5764957264957264,2710800,0.0,13109
6,CHEPICA,0.0824568142991977,0.3442906430068488,0.0,0.0,0.658050295561567,0.0678288748622382,0.2415032679738562,0.7584967320261438,0.5038395235856449,0.4961604764143551,0.5086100013776003,3275300,0.0,16060
8,CHIGUAYANTE,0.0911544109161289,0.1842669643732806,0.0,0.0,0.5447376995764093,0.072792440534376,0.2956368652219681,0.7043631347780319,0.4740981220788671,0.525901877921133,0.684522920710766,15307800,5.4566090449,91632
11,CHILE CHICO,0.1279059540549094,0.3582198162558034,1.0,0.0,0.4545080279950597,0.0419925895430218,0.194749086075108,0.805250913924892,0.5114370959721531,0.4885629040278468,0.4683326152520465,1443100,0.0,5148
16,CHILLAN,0.0675742090027191,0.226176818375154,0.0,0.0,0.5769126985554696,0.0416449297522891,0.2823815742609522,0.7176184257390479,0.4632271596569872,0.5367728403430128,0.5525494523750193,57360900,5.4584340249,201523
16,CHILLAN VIEJO,0.0470584572866965,0.2086591846784524,1.0,0.0,0.6173644881983157,0.0527220970228917,0.2768074934139916,0.7231925065860084,0.4638572865877254,0.5361427134122746,0.5525494523750193,8071700,0.0,34755
6,CHIMBARONGO,0.0557977284243652,0.3323789743734918,1.0,1.0,0.5990742883591761,0.0776672066651238,0.2489358842242036,0.7510641157757965,0.5015420069813943,0.4984579930186057,0.5202216419336348,7788500,0.0,38117
9,CHOLCHOL,0.0755966132286605,0.1926465924467376,1.0,0.0,0.6608265092363359,0.0594172538564083,0.2693804250224483,0.7306195749775516,0.4894578313253012,0.5105421686746988,0.4635225126726965,213900,0.0,12504
10,CHONCHI,0.0467706655655126,0.3894397475744035,1.0,1.0,0.5449192208968745,0.1271327193114902,0.2374571517606731,0.7625428482393269,0.4969992798271585,0.5030007201728415,0.446849632779281,6534900,6.1900340452,16155
11,CISNES,0.1743786506481362,0.2443696896311781,1.0,1.0,0.6765873015873016,0.0325396825396825,0.2254030016675931,0.7745969983324069,0.5211330935251799,0.4788669064748201,0.3397183098591549,616900,17.0735871607,5857
16,COBQUECURA,0.0823771794917592,0.2298617316749184,0.0,0.0,0.6543778801843319,0.0435227854582693,0.1910985517484987,0.8089014482515012,0.4909961249145201,0.5090038750854798,0.2796052631578947,182000,0.0,5252
10,COCHAMO,0.1412187823046872,0.1749877081140702,1.0,0.0,0.0,0.0845790715971675,0.2028921998247151,0.7971078001752848,0.5250917992656059,0.4749082007343941,0.1687419493344783,280300,0.0,3976
11,COCHRANE,0.0784447812292599,0.4711370429057476,0.0,0.0,0.6125373134328358,0.0250746268656716,0.2477477477477477,0.7522522522522522,0.5175097276264592,0.4824902723735408,0.3713235294117647,314100,26.8961807423,3718
6,CODEGUA,0.0743839534563765,0.4069344641980499,1.0,0.0,0.552190641678044,0.0919697157751023,0.2528096533774991,0.7471903466225008,0.5070140280561122,0.4929859719438877,0.5179445350734094,4770100,6.9545865498,14379
16,COELEMU,0.1003984777738632,0.3457298270765943,0.0,0.0,0.6396024751546971,0.0506281642602662,0.2527694929697486,0.7472305070302514,0.4822888283378747,0.5177111716621253,0.5256667018024666,4631300,11.8455342336,16884
16,COIHUECO,0.0767341383014985,0.3167879988900079,1.0,1.0,0.7534238758274366,0.0533553983108879,0.2760647870425914,0.7239352129574085,0.4840668371073776,0.5159331628926224,0.3349026708918062,3809400,3.4792290029,28742
6,COINCO,0.081664183756405,0.2348069998814836,1.0,0.0,0.585210860774119,0.0704794916233391,0.25,0.75,0.5071029529130088,0.4928970470869912,0.511123787792356,748900,0.0,7939
7,COLBUN,0.0575441242717896,0.1579185473440708,1.0,0.0,0.6647521636506688,0.0750590086546026,0.2697996918335901,0.7302003081664099,0.4868443292579864,0.5131556707420136,0.504104558219918,1515300,8.6798021005,23042
1,COLCHANE,0.0463482927884524,0.7549966267498733,0.0,0.0,0.8479923518164436,0.1032504780114722,0.2829545454545454,0.7170454545454545,0.524341580207502,0.475658419792498,0.1840942562592047,30800,63.3312222926,1579
13,COLINA,0.2448034896558709,0.1726096200587669,1.0,1.0,0.7155933992665852,0.049672185798422,0.2648872756049098,0.7351127243950902,0.4975598471733031,0.502440152826697,0.4103552859618717,107440000,8.4318365067,189757
9,COLLIPULLI,0.0777073773889511,0.2020434232558161,1.0,1.0,0.7744290929916243,0.0441692318705705,0.2663510314507947,0.7336489685492052,0.482273466070703,0.517726533929297,0.5183700188200638,4670400,7.5832259043,26374
6,COLTAUCO,0.068349245749797,0.5191749393185564,1.0,1.0,0.5635340555975477,0.0758377425044091,0.2690285529402249,0.7309714470597751,0.5028458450662033,0.4971541549337966,0.5914105594956659,6524800,0.0,21725
4,COMBARBALA,0.0580296845083996,0.3818859673828761,0.0,0.0,0.4479923256132657,0.0809921885706454,0.2063728813559322,0.7936271186440678,0.4888230541341233,0.5111769458658767,0.4866968581941692,1055200,0.0,13883
8,CONCEPCION,0.0834364618624781,0.1593032160472405,0.0,0.0,0.5603229544576652,0.0597056751823435,0.3579787198736202,0.6420212801263798,0.4816235381492804,0.5183764618507195,0.6232792527040315,169928700,3.7644775533,239077
13,CONCHALI,0.0550104741094834,0.2665297352990314,1.0,0.0,0.4883659402631762,0.065975074845088,0.2977691094496815,0.7022308905503184,0.4927885493117172,0.5072114506882828,0.6343145757869496,60870500,5.0491207317,138638
5,CONCON,0.2120708196423038,0.1154919052773279,1.0,0.0,0.6439769488164581,0.0,0.2879229456923514,0.7120770543076486,0.4808312824719715,0.5191687175280284,0.5897136177673875,22946100,0.0,47097
7,CONSTITUCION,0.0648391404366601,0.2123722338242893,0.0,0.0,0.60091456265145,0.0905964199171421,0.263141922648953,0.736858077351047,0.4924262346815337,0.5075737653184663,0.6129737980157721,19455500,0.0,50547
8,CONTULMO,0.0723126518247592,0.3314142179149623,1.0,0.0,0.7705274605764002,0.0581837955410549,0.2354107648725212,0.7645892351274788,0.4918599918599918,0.5081400081400081,0.3483054307880767,519200,0.0,6346
3,COPIAPO,0.072374329817953,0.1102837678004068,0.0,0.0,0.5115781126090404,0.0882897171556965,0.2981143657324816,0.7018856342675184,0.5000891258689772,0.4999108741310227,0.5462918712256158,48739800,1.1473876851,174309
4,COQUIMBO,0.0754820871103558,0.1723248301197943,1.0,0.0,0.4722736550203674,0.0712987762343154,0.2986468131561242,0.7013531868438757,0.4814573489181795,0.5185426510818204,0.5487135341941655,54151300,6.7541707004,266502
8,CORONEL,0.071242203915056,0.2197630475509605,1.0,0.0,0.5944942403675112,0.084088907310502,0.2847599219944131,0.7152400780055869,0.4793248330802671,0.5206751669197329,0.7081400770571057,37882400,5.4893780535,127519
14,CORRAL,0.0543216843587353,0.4392248601167267,1.0,0.0,0.3656401944894651,0.0476499189627228,0.2555555555555555,0.7444444444444445,0.4939814814814814,0.5060185185185185,0.542766631467793,743200,0.0,5439
11,COYHAIQUE,0.0763426062368589,0.1984226214897582,0.0,0.0,0.5187797505298635,0.0435009207463257,0.2371879467722424,0.7628120532277576,0.4915525014225062,0.5084474985774937,0.5258636446719064,12925200,1.6206142128,61705
9,CUNCO,0.071074151530542,0.2385181208456024,1.0,0.0,0.6745454545454546,0.0627272727272727,0.2489565943238731,0.7510434056761269,0.4947033898305085,0.5052966101694916,0.3960301454198068,3894600,11.0699064593,18067
9,CURACAUTIN,0.0628906615035979,0.2584527837355972,1.0,0.0,0.7255305811766813,0.0462971254589415,0.2456909739928607,0.7543090260071392,0.4775213494248006,0.5224786505751994,0.3473673831591402,2186200,0.0,18207
13,CURACAVI,0.0637379933644676,0.1682676023227165,1.0,1.0,0.5731844120372629,0.0569184997317465,0.2781192516487953,0.7218807483512046,0.4955712251207058,0.5044287748792942,0.5310200835156095,11843700,0.0,37479
10,CURACO DE VELEZ,0.0683176045623387,0.7847221069970087,0.0,0.0,0.5554906542056075,0.0811915887850467,0.2288669064748201,0.7711330935251799,0.4883572567783094,0.5116427432216906,0.3909149072296865,645800,0.0,4104
8,CURANILAHUE,0.0592155284242731,0.3417711863404619,1.0,0.0,0.6352518792774599,0.072871087176035,0.2531335982879853,0.7468664017120147,0.4837910066230295,0.5162089933769705,0.6122257970166716,4142100,14.7357873331,33931
9,CURARREHUE,0.1144962735890869,0.3586168357846382,0.0,0.0,0.6459143968871596,0.0594033722438391,0.277713492247165,0.722286507752835,0.4982764563943467,0.5017235436056532,0.2016271666077113,544900,0.0,7845
7,CUREPTO,0.1400487280923815,0.2879235117779484,0.0,0.0,0.5730787001386108,0.0620668412136146,0.2142417402011081,0.7857582597988918,0.497130933750652,0.5028690662493479,0.5245250921462999,836400,0.0,9285
7,CURICO,0.0921728969603496,0.2297596942763007,0.0,0.0,0.5643330737830632,0.0628937495575847,0.2716306656514247,0.7283693343485753,0.4842254877594134,0.5157745122405866,0.5714208046393621,72112800,3.5768364074,167746
10,DALCAHUE,0.0946266338167529,0.3169791715733294,1.0,1.0,0.6211336391889892,0.0939766168417936,0.2556623577505248,0.7443376422494752,0.493010891004202,0.506989108995798,0.325555860554488,4154300,0.0,15275
3,DIEGO DE ALMAGRO,0.0528644118838784,0.1898235546650869,1.0,1.0,0.4131490474411655,0.1692192753081808,0.228516562650024,0.771483437349976,0.5098638784770172,0.4901361215229828,0.6880187416331994,2963900,0.0,14137
6,DOÑIHUE,0.0617003505121804,0.219242267322188,1.0,0.0,0.5424237757930397,0.0729134585771481,0.2559964133602331,0.7440035866397668,0.4977908689248895,0.5022091310751104,0.6725310813980765,10189500,4.3105306263,23199
13,EL BOSQUE,0.080324906845213,0.2051181553447978,0.0,0.0,0.4709937140865184,0.053986888416602,0.3068308518090953,0.6931691481909047,0.4909639467539949,0.509036053246005,0.6157989228007181,17295500,7.0093048522,171201
16,EL CARMEN,0.0685563335650137,0.3534907003053632,0.0,0.0,0.724380847550908,0.038084755090809,0.238595971563981,0.761404028436019,0.4848923841059602,0.5151076158940397,0.2383379067032536,1095200,0.0,12272
13,EL MONTE,0.0801528650071265,0.1667239485787956,0.0,0.0,0.5622651222651223,0.0735649935649935,0.2926670464718808,0.7073329535281192,0.4945897644191714,0.5054102355808286,0.4671706446954897,5805400,7.2852667622,41179
5,EL QUISCO,0.0573059877837985,0.3707677495549957,1.0,0.0,0.5409573045726,0.0,0.2352751504729148,0.7647248495270851,0.4903028240898264,0.5096971759101735,0.485336770866903,1557800,16.363041344,18334
5,EL TABO,0.0382068285090727,0.1987352415869102,0.0,0.0,0.5287334593572779,0.0,0.2265303412561412,0.7734696587438588,0.4944863609982589,0.5055136390017412,0.4492307692307692,6246700,0.0,14804
7,EMPEDRADO,0.0641190571179519,0.2094655625312675,1.0,0.0,0.794564865739243,0.0553219022969912,0.2522783761391881,0.747721623860812,0.5055589870290302,0.4944410129709697,0.4009123162696401,913100,0.0,4194
9,ERCILLA,0.1253294012270204,0.4001700289258188,0.0,0.0,0.8102328099621007,0.0343800757985923,0.2721814543028685,0.7278185456971314,0.4866421372580387,0.5133578627419613,0.388051948051948,209800,23.7445090823,8423
13,ESTACION CENTRAL,0.0806806617741669,0.1929340881720236,0.0,0.0,0.5315606936416185,0.0504998299897993,0.3250242751132248,0.6749757248867752,0.5025290243736845,0.4974709756263154,0.6440865934115677,77956700,8.7290502793,217664
8,FLORIDA,0.0606871309154672,0.3316721794482591,0.0,0.0,0.6799157673071861,0.0926559620952882,0.2407239819004525,0.7592760180995475,0.4936708860759494,0.5063291139240507,0.4038312992430094,2158700,0.0,11863
9,FREIRE,0.0591832248892008,0.2627509799464316,0.0,0.0,0.661700756965695,0.0526654855854404,0.2618782220983698,0.7381217779016302,0.492351961229744,0.507648038770256,0.4318954248366013,5437600,0.0,25483
3,FREIRINA,0.0621972582248716,0.3352683054891242,0.0,0.0,0.4173754556500607,0.0786755771567436,0.2608292795923094,0.7391707204076905,0.5063815108658158,0.4936184891341842,0.4640522875816993,1058300,12.8551227664,7779
10,FRESIA,0.0799453198175431,0.2780857025744907,0.0,0.0,0.659680377259628,0.0653654702646057,0.2382423136318966,0.7617576863681034,0.5007484283005688,0.4992515716994312,0.5060539752005835,910600,0.0,12616
10,FRUTILLAR,0.0714735487428596,0.1614557450496894,0.0,0.0,0.6777006434134778,0.0678123941754148,0.2625134441962439,0.7374865558037561,0.495364238410596,0.5046357615894039,0.4849967384213959,7553700,4.8697345995,20535
10,FUTALEUFU,0.099597873801792,0.4204430224436538,1.0,0.0,0.6612794612794612,0.0585858585858585,0.2451093210586881,0.7548906789413119,0.5112087912087913,0.4887912087912088,0.1865828092243186,990500,0.0,2862
14,FUTRONO,0.0632175600047095,0.2895478464347322,1.0,1.0,0.7181085437936593,0.061149919398173,0.2578260367332794,0.7421739632667206,0.4924684370918589,0.507531562908141,0.3724770642201835,2627400,0.0,15233
9,GALVARINO,0.0696738299638415,0.3066162558821644,0.0,0.0,0.6224299065420561,0.0531860662701784,0.2592538405267008,0.7407461594732992,0.4951394759087066,0.5048605240912933,0.3834425979570056,943300,23.7981913375,12606
15,GENERAL LAGOS,0.0857015820422996,2.0,1.0,1.0,0.6263269639065817,0.1337579617834395,0.2862985685071574,0.7137014314928425,0.555886736214605,0.4441132637853949,0.0326295585412667,100,0.0,807
9,GORBEA,0.0652397005328603,0.3906261839377777,0.0,0.0,0.7278868482161706,0.0515093941313067,0.2619899785254116,0.7380100214745884,0.4863292611983711,0.5136707388016288,0.3841741776893363,2315800,6.614631565,15118
6,GRANEROS,0.0527898566767879,0.2345625712538329,1.0,0.0,0.5188284518828452,0.0679111683295783,0.2723127624035032,0.7276872375964968,0.4984396857849995,0.5015603142150006,0.6473388481348525,11565300,5.3490238032,37390
11,GUAITECAS,0.0634730865523672,0.3360707355068608,0.0,0.0,0.6346153846153846,0.0458579881656804,0.217564870259481,0.782435129740519,0.5389072847682119,0.4610927152317881,0.2446351931330472,138100,0.0,1607
5,HIJUELAS,0.0711850443786888,0.2740581790390693,1.0,0.0,0.6305480682839173,0.0,0.2794636556104446,0.7205363443895554,0.4953619066964588,0.5046380933035411,0.4456233421750663,9795800,0.0,19309
10,HUALAIHUE,0.1177696792952285,0.242007408704177,1.0,0.0,0.6207781103035486,0.0876442924326635,0.2206933523945675,0.7793066476054324,0.5133278373179445,0.4866721626820555,0.2358366271409749,845000,0.0,9562
7,HUALAÑE,0.0960865132292789,0.2243237813704474,0.0,0.0,0.5392613283674736,0.0541589075108628,0.2328767123287671,0.7671232876712328,0.4961392327491114,0.5038607672508886,0.577472428132345,1132200,0.0,10232
8,HUALPEN,0.0557580985754906,0.1591030009723957,0.0,0.0,0.5618194828553194,0.0797570928500976,0.2922628737897352,0.7077371262102647,0.4751838354494404,0.5248161645505596,0.63615181607082,17838100,7.1624442353,97732
8,HUALQUI,0.0662527698755852,0.3294160367798788,1.0,0.0,0.6304634790261073,0.0852156057494866,0.2781282183316169,0.7218717816683831,0.4780127059757792,0.5219872940242207,0.5737856236298604,7166000,7.545461405,26506
1,HUARA,0.1100234829973018,0.8306990292084105,1.0,1.0,0.6328578975171685,0.1204437400950871,0.2728948985863552,0.7271051014136447,0.5228758169934641,0.477124183006536,0.3648325358851674,1098700,32.6477309827,3063
3,HUASCO,0.0620026194011563,0.2554837635176049,1.0,0.0,0.4543848022973271,0.0899050143582946,0.2527932960893855,0.7472067039106145,0.5055619930475087,0.4944380069524913,0.5417318727177882,1892500,8.729812309,11455
13,HUECHURABA,0.1961460147795694,0.1602677532882002,0.0,0.0,0.5344534994312142,0.0582585830706972,0.266745795675552,0.733254204324448,0.4890649317216443,0.5109350682783557,0.6624207982232674,291300000,4.3156277512,115858
4,ILLAPEL,0.0689215653776978,0.2326261713227005,0.0,0.0,0.404040404040404,0.0914315569487983,0.2393433652530779,0.760656634746922,0.4817381606723224,0.5182618393276776,0.6464269634012992,3793200,3.0349934748,32949
13,INDEPENDENCIA,0.0918061701334601,0.2132721190513206,1.0,0.0,0.5339450666230687,0.0540546063925447,0.3330217504925019,0.6669782495074981,0.5004088708622269,0.4995911291377731,0.5862482510493704,49038500,4.6643655796,150074
1,IQUIQUE,0.0856315495590216,0.5270668263422312,0.0,0.0,0.5873445562981136,0.0789379071144573,0.3021853226268598,0.6978146773731402,0.5000369576465371,0.4999630423534629,0.542694965449161,189947800,8.7308793742,229072
13,ISLA DE MAIPO,0.0622764437869566,0.2206938133552214,1.0,1.0,0.5821596244131455,0.0652582159624413,0.2785846849027676,0.7214153150972323,0.495906658931219,0.504093341068781,0.5576204523107178,10055600,7.2544372975,41354
5,ISLA DE PASCUA,0.0840811765427879,0.3740341558731846,0.0,0.0,0.5013888888888889,0.0,0.2689754171900233,0.7310245828099766,0.4894704242799628,0.5105295757200372,0.4230769230769231,6449400,11.6265550517,8601
5,JUAN FERNANDEZ,0.031177329974642,0.2515545649117919,0.0,0.0,0.3777239709443099,0.0,0.2393939393939393,0.7606060606060606,0.5203836930455635,0.4796163069544364,0.1535269709543568,28100,0.0,1074
13,LA CISTERNA,0.0563976747610684,0.2401244930275053,1.0,0.0,0.5206752477844603,0.0471399396698705,0.2938871858761044,0.7061128141238956,0.4898768472906404,0.5101231527093596,0.587486962293372,30780000,7.8963213013,101313
5,LA CRUZ,0.0483030942258204,0.2467081578298426,0.0,0.0,0.6028589185829708,0.0,0.2648868032215105,0.7351131967784894,0.4807498994772818,0.5192501005227181,0.5314009661835749,6455000,0.0,26652
6,LA ESTRELLA,0.0648103267578924,0.5489825002142948,1.0,0.0,0.5849056603773585,0.0653389238294898,0.1939858490566037,0.8060141509433962,0.5137470542026709,0.4862529457973291,0.4231958762886598,5558300,0.0,3109
13,LA FLORIDA,0.0632129917966582,0.140754139159665,1.0,1.0,0.500471089726585,0.0460615984120159,0.28796653402714,0.7120334659728599,0.4859959939754359,0.5140040060245641,0.6318998868510024,90142100,3.446331995,406229
13,LA GRANJA,0.0607057572188697,0.2398471822312212,0.0,0.0,0.4710255849551716,0.0681328293399144,0.3007365314060302,0.6992634685939698,0.4920183525033829,0.507981647496617,0.6470689251424557,11932700,6.6022942973,121170
4,LA HIGUERA,0.0886063041778753,0.2189842050743979,1.0,1.0,0.4967445423209498,0.0773649942550746,0.2439918533604888,0.7560081466395112,0.5066469719350074,0.4933530280649926,0.5870036101083033,371900,0.0,4499
5,LA LIGUA,0.0684604853388426,0.2930338734407023,1.0,0.0,0.5396395555140536,0.0,0.2511791912808536,0.7488208087191464,0.4884634931390818,0.5115365068609182,0.5668630849220104,5410800,5.2470026497,38117
13,LA PINTANA,0.0647232064191261,0.2606959382916441,0.0,0.0,0.4964963627752207,0.0798003473276417,0.3135952200472645,0.6864047799527355,0.4932587492828457,0.5067412507171544,0.6771138343635904,25330100,6.8666444821,189321
